Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
1387,ORD-2387,2024-01-29,2024-01-29,Same Day,CUST-1186,Anika Desai,Consumer,West,Furniture,Chairs,2,0.0,928.73,111.45
1388,ORD-2388,2024-07-30,2024-07-31,First Class,CUST-1187,Krishna Gupta,Home Office,East,Office Supplies,Binders,8,0.1,235.18,42.33
1389,ORD-2389,2023-08-22,2023-08-29,Standard Class,CUST-1188,Navya Joshi,Consumer,West,Furniture,Furnishings,11,0.2,4625.88,185.04
1390,ORD-2390,2024-12-21,2024-12-28,Standard Class,CUST-1189,Anika Verma,Consumer,East,Office Supplies,Art,9,0.15,720.53,115.28
1391,ORD-2391,2023-12-28,2024-01-03,Standard Class,CUST-1190,Ira Malhotra,Corporate,South,Office Supplies,Labels,12,0.0,291.35,64.1
1392,ORD-2392,2024-02-25,2024-02-29,Standard Class,CUST-1191,Arjun Singh,Corporate,North,Furniture,Chairs,10,0.1,3950.82,316.07
1393,ORD-2393,2023-04-01,2023-04-04,Second Class,CUST-1192,Vihaan Kumar,Home Office,West,Furniture,Furnishings,3,0.0,2246.08,269.53
1394,ORD-2394,2023-05-02,2023-05-09,Standard Class,CUST-1193,Navya Mehta,Corporate,East,Furniture,Tables,4,0.3,959.51,-0.0
1395,ORD-2395,2023-02-17,2023-02-19,Second Class,CUST-1194,Anika Malhotra,Consumer,South,Office Supplies,Storage,12,0.0,1435.23,315.75
1396,ORD-2396,2024-03-28,2024-04-04,Standard Class,CUST-1195,Vivaan Joshi,Consumer,North,Furniture,Tables,6,0.1,2565.35,205.23
1397,ORD-2397,2024-06-12,2024-06-16,Standard Class,CUST-1196,Reyansh Verma,Consumer,West,Office Supplies,Storage,2,0.0,80.97,17.81
1398,ORD-2398,2024-10-25,2024-10-29,Second Class,CUST-1197,Saanvi Rao,Consumer,West,Furniture,Furnishings,9,0.0,5160.84,619.3
1399,ORD-2399,2024-07-04,2024-07-06,Second Class,CUST-1198,Diya Nair,Corporate,West,Furniture,Bookcases,9,0.2,2701.92,108.08
1400,ORD-2400,2023-01-23,2023-01-27,Second Class,CUST-1199,Anika Joshi,Consumer,North,Furniture,Bookcases,4,0.0,3169.02,380.28
1401,ORD-2401,2024-11-09,2024-11-15,Standard Class,CUST-1200,Vivaan Gupta,Corporate,North,Office Supplies,Labels,10,0.15,411.74,65.88
1402,ORD-2402,2023-08-21,2023-08-26,Standard Class,CUST-1201,Ishaan Kumar,Consumer,South,Office Supplies,Storage,4,0.1,375.06,67.51
1403,ORD-2403,2024-12-27,2024-12-30,Second Class,CUST-1202,Myra Patel,Corporate,North,Furniture,Bookcases,12,0.0,10129.81,1215.58
1404,ORD-2404,2023-03-20,2023-03-21,First Class,CUST-1203,Vihaan Singh,Corporate,North,Office Supplies,Binders,5,0.2,384.36,53.81
1405,ORD-2405,2024-12-11,2024-12-13,Second Class,CUST-1204,Arjun Kumar,Corporate,South,Furniture,Tables,7,0.0,2216.65,266.0
1406,ORD-2406,2024-10-11,2024-10-18,Standard Class,CUST-1205,Navya Desai,Corporate,West,Furniture,Furnishings,4,0.15,1607.48,96.45
1407,ORD-2407,2023-03-21,2023-03-22,First Class,CUST-1206,Vivaan Gupta,Consumer,West,Technology,Accessories,3,0.1,1074.55,118.2
1408,ORD-2408,2024-07-21,2024-07-22,First Class,CUST-1207,Ira Verma,Consumer,South,Office Supplies,Binders,6,0.0,240.06,52.81
1409,ORD-2409,2023-08-05,2023-08-07,First Class,CUST-1208,Aadhya Desai,Home Office,West,Furniture,Bookcases,5,0.0,974.46,116.94
1410,ORD-2410,2023-05-12,2023-05-15,Second Class,CUST-1209,Ira Joshi,Corporate,North,Office Supplies,Storage,6,0.1,536.38,96.55
1411,ORD-2411,2023-04-05,2023-04-11,Standard Class,CUST-1210,Ananya Reddy,Consumer,North,Furniture,Bookcases,2,0.15,1293.94,77.64
1412,ORD-2412,2024-07-16,2024-07-20,Standard Class,CUST-1211,Myra Malhotra,Consumer,North,Office Supplies,Labels,4,0.0,50.41,11.09
1413,ORD-2413,2023-10-27,2023-10-30,Second Class,CUST-1212,Kiara Kumar,Consumer,North,Office Supplies,Binders,9,0.0,897.74,197.5
1414,ORD-2414,2024-08-20,2024-08-27,Standard Class,CUST-1213,Vivaan Chopra,Consumer,North,Office Supplies,Art,9,0.15,539.21,86.27
1415,ORD-2415,2023-11-16,2023-11-20,Standard Class,CUST-1214,Navya Nair,Consumer,North,Furniture,Chairs,3,0.15,1712.33,102.74
1416,ORD-2416,2023-04-10,2023-04-17,Standard Class,CUST-1215,Kiara Rao,Consumer,East,Office Supplies,Storage,1,0.0,68.01,14.96
1417,ORD-2417,2023-03-15,2023-03-21,Standard Class,CUST-1216,Sai Singh,Consumer,North,Technology,Accessories,1,0.3,1199.11,35.97
1418,ORD-2418,2024-11-22,2024-11-24,Second Class,CUST-1217,Aarav Nair,Consumer,West,Furniture,Chairs,7,0.0,3317.49,398.1
1419,ORD-2419,2024-02-16,2024-02-18,First Class,CUST-1218,Ishaan Sharma,Consumer,North,Technology,Accessories,1,0.0,1467.11,220.07
1420,ORD-2420,2024-01-22,2024-01-27,Standard Class,CUST-1219,Reyansh Patel,Home Office,North,Technology,Phones,9,0.0,1768.43,265.26
1421,ORD-2421,2024-06-13,2024-06-20,Standard Class,CUST-1220,Ananya Rao,Consumer,West,Technology,Accessories,7,0.0,2548.27,382.24
1422,ORD-2422,2024-09-16,2024-09-23,Standard Class,CUST-1221,Vivaan Chopra,Consumer,West,Furniture,Furnishings,10,0.1,8338.31,667.06
1423,ORD-2423,2023-10-11,2023-10-12,First Class,CUST-1222,Diya Nair,Corporate,East,Office Supplies,Paper,2,0.3,46.26,4.63
1424,ORD-2424,2023-10-01,2023-10-02,First Class,CUST-1223,Anika Sharma,Corporate,West,Technology,Machines,10,0.1,1965.01,216.15
1425,ORD-2425,2024-12-15,2024-12-22,Standard Class,CUST-1224,Ananya Joshi,Home Office,South,Office Supplies,Storage,4,0.15,265.63,42.5
1426,ORD-2426,2023-09-13,2023-09-20,Standard Class,CUST-1225,Rohan Verma,Consumer,North,Technology,Copiers,6,0.1,4153.25,456.86
1427,ORD-2427,2023-11-28,2023-12-02,Second Class,CUST-1226,Krishna Joshi,Consumer,West,Office Supplies,Labels,10,0.1,923.94,166.31
1428,ORD-2428,2024-09-22,2024-09-29,Standard Class,CUST-1227,Krishna Joshi,Consumer,West,Office Supplies,Binders,9,0.15,432.07,69.13
1429,ORD-2429,2023-09-08,2023-09-12,Second Class,CUST-1228,Aarav Verma,Consumer,West,Office Supplies,Art,5,0.1,260.52,46.89
1430,ORD-2430,2024-08-10,2024-08-15,Standard Class,CUST-1229,Rohan Malhotra,Consumer,North,Furniture,Bookcases,8,0.0,3243.41,389.21
1431,ORD-2431,2023-12-19,2023-12-23,Second Class,CUST-1230,Riya Rao,Consumer,North,Technology,Phones,10,0.2,3403.61,238.25
1432,ORD-2432,2024-11-14,2024-11-19,Standard Class,CUST-1231,Aditya Mehta,Corporate,East,Technology,Copiers,7,0.2,4256.97,297.99
1433,ORD-2433,2023-08-14,2023-08-16,Second Class,CUST-1232,Riya Sharma,Consumer,North,Technology,Phones,2,0.0,1746.29,261.94
1434,ORD-2434,2023-08-20,2023-08-22,Second Class,CUST-1233,Reyansh Joshi,Home Office,West,Furniture,Furnishings,5,0.1,2509.65,200.77
1435,ORD-2435,2024-05-20,2024-05-26,Standard Class,CUST-1234,Rohan Mehta,Consumer,North,Technology,Phones,11,0.0,1874.46,281.17
1436,ORD-2436,2023-02-09,2023-02-14,Standard Class,CUST-1235,Navya Sharma,Home Office,East,Technology,Copiers,12,0.0,11078.66,1661.8
1437,ORD-2437,2023-09-22,2023-09-26,Standard Class,CUST-1236,Vivaan Singh,Consumer,West,Office Supplies,Labels,6,0.1,313.87,56.5
1438,ORD-2438,2024-01-27,2024-02-01,Standard Class,CUST-1237,Arjun Malhotra,Corporate,South,Office Supplies,Binders,12,0.2,940.89,131.72
1439,ORD-2439,2024-11-16,2024-11-21,Standard Class,CUST-1238,Navya Iyer,Consumer,North,Technology,Phones,11,0.15,7906.48,711.58
1440,ORD-2440,2024-06-06,2024-06-10,Standard Class,CUST-1239,Aditya Sharma,Corporate,South,Technology,Accessories,11,0.3,2114.49,63.43
1441,ORD-2441,2023-06-23,2023-06-30,Standard Class,CUST-1240,Ananya Singh,Consumer,North,Office Supplies,Binders,6,0.15,421.92,67.51
1442,ORD-2442,2024-07-15,2024-07-19,Second Class,CUST-1241,Rohan Desai,Consumer,South,Furniture,Bookcases,2,0.15,155.96,9.36
1443,ORD-2443,2024-08-20,2024-08-24,Standard Class,CUST-1242,Saanvi Mehta,Home Office,East,Office Supplies,Labels,5,0.3,536.57,53.66
1444,ORD-2444,2024-12-18,2024-12-23,Standard Class,CUST-1243,Anika Patel,Consumer,South,Office Supplies,Art,3,0.0,78.56,17.28
1445,ORD-2445,2024-01-06,2024-01-10,Second Class,CUST-1244,Aditya Patel,Consumer,North,Office Supplies,Binders,11,0.3,178.09,17.81
1446,ORD-2446,2023-07-04,2023-07-08,Standard Class,CUST-1245,Aadhya Nair,Home Office,West,Office Supplies,Binders,9,0.2,696.4,97.5
1447,ORD-2447,2024-07-03,2024-07-05,First Class,CUST-1246,Sai Gupta,Consumer,South,Furniture,Chairs,4,0.0,788.47,94.62
1448,ORD-2448,2024-04-27,2024-05-01,Standard Class,CUST-1247,Vivaan Chopra,Consumer,North,Furniture,Bookcases,9,0.0,2697.67,323.72
1449,ORD-2449,2023-09-10,2023-09-10,Same Day,CUST-1248,Kiara Desai,Consumer,North,Technology,Machines,3,0.3,2480.12,74.4
1450,ORD-2450,2024-11-11,2024-11-17,Standard Class,CUST-1249,Navya Sharma,Corporate,South,Technology,Copiers,2,0.2,1789.73,125.28
1451,ORD-2451,2023-03-21,2023-03-25,Standard Class,CUST-1250,Myra Kumar,Home Office,West,Furniture,Chairs,7,0.0,5151.24,618.15
1452,ORD-2452,2024-10-18,2024-10-22,Second Class,CUST-1251,Myra Desai,Consumer,East,Office Supplies,Binders,9,0.0,1046.95,230.33
1453,ORD-2453,2023-04-10,2023-04-12,First Class,CUST-1252,Krishna Rao,Consumer,East,Technology,Copiers,12,0.0,6149.5,922.42
1454,ORD-2454,2024-01-17,2024-01-19,First Class,CUST-1253,Aarav Rao,Consumer,South,Technology,Machines,7,0.15,6514.98,586.35
1455,ORD-2455,2023-01-16,2023-01-20,Standard Class,CUST-1254,Ishaan Reddy,Consumer,East,Office Supplies,Art,8,0.0,116.35,25.6
1456,ORD-2456,2024-11-10,2024-11-17,Standard Class,CUST-1255,Aarav Kumar,Consumer,South,Technology,Phones,5,0.0,4715.75,707.36
1457,ORD-2457,2023-11-05,2023-11-06,First Class,CUST-1256,Aarav Kumar,Consumer,West,Technology,Accessories,5,0.0,1271.08,190.66
1458,ORD-2458,2023-02-02,2023-02-06,Standard Class,CUST-1257,Saanvi Mehta,Corporate,South,Furniture,Chairs,2,0.2,655.47,26.22
1459,ORD-2459,2024-05-25,2024-05-30,Standard Class,CUST-1258,Reyansh Singh,Consumer,South,Furniture,Tables,11,0.0,2182.48,261.9
1460,ORD-2460,2023-11-26,2023-12-03,Standard Class,CUST-1259,Arjun Mehta,Consumer,West,Furniture,Furnishings,7,0.1,2727.5,218.2
1461,ORD-2461,2024-05-12,2024-05-19,Standard Class,CUST-1260,Kiara Kumar,Consumer,North,Furniture,Tables,3,0.0,2466.72,296.01
1462,ORD-2462,2023-01-06,2023-01-10,Standard Class,CUST-1261,Krishna Mehta,Home Office,West,Technology,Phones,3,0.2,3331.38,233.2
1463,ORD-2463,2023-02-16,2023-02-20,Standard Class,CUST-1262,Ira Singh,Corporate,East,Furniture,Tables,8,0.0,4603.52,552.42
1464,ORD-2464,2024-03-16,2024-03-20,Second Class,CUST-1263,Myra Verma,Corporate,North,Technology,Copiers,9,0.0,8276.11,1241.42
1465,ORD-2465,2023-08-21,2023-08-27,Standard Class,CUST-1264,Saanvi Joshi,Consumer,West,Office Supplies,Paper,11,0.0,1213.8,267.04
1466,ORD-2466,2024-03-27,2024-03-29,First Class,CUST-1265,Diya Singh,Corporate,West,Office Supplies,Binders,11,0.15,1154.82,184.77
1467,ORD-2467,2024-12-29,2025-01-01,Second Class,CUST-1266,Aditya Gupta,Corporate,North,Furniture,Furnishings,1,0.15,690.16,41.41
1468,ORD-2468,2024-10-01,2024-10-03,Second Class,CUST-1267,Kiara Sharma,Consumer,North,Furniture,Chairs,7,0.0,4171.61,500.59
1469,ORD-2469,2024-12-01,2024-12-05,Standard Class,CUST-1268,Anika Chopra,Home Office,East,Office Supplies,Binders,5,0.1,229.3,41.27
1470,ORD-2470,2024-09-12,2024-09-16,Standard Class,CUST-1269,Krishna Mehta,Consumer,North,Furniture,Tables,9,0.15,4666.84,280.01
1471,ORD-2471,2023-09-23,2023-09-30,Standard Class,CUST-1270,Myra Malhotra,Consumer,East,Office Supplies,Art,9,0.0,151.9,33.42
1472,ORD-2472,2024-08-06,2024-08-12,Standard Class,CUST-1271,Ishaan Joshi,Consumer,West,Technology,Accessories,1,0.0,287.32,43.1
1473,ORD-2473,2024-01-13,2024-01-20,Standard Class,CUST-1272,Krishna Iyer,Consumer,North,Furniture,Bookcases,6,0.1,3675.71,294.06
1474,ORD-2474,2024-06-07,2024-06-09,First Class,CUST-1273,Aarav Patel,Corporate,South,Furniture,Bookcases,7,0.1,4025.72,322.06
1475,ORD-2475,2023-04-23,2023-04-25,First Class,CUST-1274,Myra Gupta,Corporate,East,Technology,Accessories,10,0.1,10360.79,1139.69
1476,ORD-2476,2023-05-22,2023-05-26,Standard Class,CUST-1275,Reyansh Patel,Home Office,East,Office Supplies,Storage,8,0.2,888.53,124.39
1477,ORD-2477,2023-05-21,2023-05-26,Standard Class,CUST-1276,Ira Kumar,Consumer,West,Office Supplies,Binders,3,0.3,155.8,15.58
1478,ORD-2478,2024-03-31,2024-04-07,Standard Class,CUST-1277,Aditya Chopra,Corporate,West,Office Supplies,Labels,7,0.0,651.58,143.35
1479,ORD-2479,2024-11-18,2024-11-24,Standard Class,CUST-1278,Arjun Desai,Consumer,West,Technology,Copiers,3,0.2,341.4,23.9
1480,ORD-2480,2023-05-10,2023-05-13,Second Class,CUST-1279,Aadhya Rao,Consumer,North,Technology,Accessories,8,0.1,11043.61,1214.8
1481,ORD-2481,2024-12-15,2024-12-19,Standard Class,CUST-1280,Aadhya Desai,Corporate,North,Office Supplies,Storage,10,0.0,696.63,153.26
1482,ORD-2482,2023-05-30,2023-05-31,First Class,CUST-1281,Aarav Verma,Consumer,South,Technology,Accessories,2,0.0,418.2,62.73
1483,ORD-2483,2024-06-05,2024-06-09,Standard Class,CUST-1282,Rohan Sharma,Consumer,West,Technology,Machines,5,0.1,2949.75,324.47
1484,ORD-2484,2023-12-05,2023-12-11,Standard Class,CUST-1283,Diya Kumar,Consumer,East,Furniture,Tables,1,0.3,219.86,0.0
1485,ORD-2485,2024-04-03,2024-04-03,Same Day,CUST-1284,Ira Sharma,Consumer,West,Office Supplies,Storage,3,0.0,287.66,63.29
1486,ORD-2486,2024-03-22,2024-03-27,Standard Class,CUST-1285,Aadhya Verma,Home Office,South,Technology,Copiers,2,0.0,2511.65,376.75
1487,ORD-2487,2023-06-13,2023-06-20,Standard Class,CUST-1286,Navya Singh,Home Office,South,Furniture,Bookcases,6,0.1,1370.41,109.63
1488,ORD-2488,2024-12-23,2024-12-30,Standard Class,CUST-1287,Riya Malhotra,Home Office,South,Office Supplies,Paper,9,0.0,209.8,46.16
1489,ORD-2489,2023-12-10,2023-12-16,Standard Class,CUST-1288,Myra Mehta,Home Office,North,Office Supplies,Storage,4,0.0,422.49,92.95
1490,ORD-2490,2024-04-18,2024-04-24,Standard Class,CUST-1289,Ananya Verma,Corporate,West,Office Supplies,Labels,11,0.0,989.4,217.67
1491,ORD-2491,2023-01-08,2023-01-10,Second Class,CUST-1290,Krishna Kumar,Corporate,East,Office Supplies,Binders,12,0.1,1330.05,239.41
1492,ORD-2492,2023-05-24,2023-05-30,Standard Class,CUST-1291,Ira Sharma,Home Office,East,Office Supplies,Labels,1,0.2,13.67,1.91
1493,ORD-2493,2023-10-30,2023-11-03,Second Class,CUST-1292,Kiara Iyer,Consumer,South,Technology,Phones,2,0.2,2230.38,156.13
1494,ORD-2494,2023-04-21,2023-04-27,Standard Class,CUST-1293,Rohan Sharma,Consumer,East,Office Supplies,Art,10,0.0,833.45,183.36
1495,ORD-2495,2023-01-18,2023-01-18,Same Day,CUST-1294,Saanvi Joshi,Home Office,South,Furniture,Bookcases,12,0.3,4137.74,-0.0
1496,ORD-2496,2024-08-16,2024-08-20,Standard Class,CUST-1295,Rohan Iyer,Consumer,North,Technology,Phones,11,0.1,2297.52,252.73
1497,ORD-2497,2023-04-09,2023-04-16,Standard Class,CUST-1296,Vivaan Gupta,Consumer,South,Technology,Accessories,7,0.0,2470.69,370.6
1498,ORD-2498,2023-07-28,2023-07-30,First Class,CUST-1297,Ira Gupta,Consumer,South,Office Supplies,Paper,2,0.2,96.51,13.51
1499,ORD-2499,2024-10-10,2024-10-15,Standard Class,CUST-1298,Myra Chopra,Consumer,South,Technology,Accessories,3,0.15,1659.0,149.31
1500,ORD-2500,2024-07-05,2024-07-10,Standard Class,CUST-1299,Arjun Patel,Home Office,West,Office Supplies,Paper,1,0.15,8.55,1.37
1501,ORD-2501,2024-11-11,2024-11-16,Standard Class,CUST-1300,Navya Malhotra,Consumer,South,Technology,Phones,6,0.0,4610.91,691.64
1502,ORD-2502,2024-10-22,2024-10-23,First Class,CUST-1301,Saanvi Mehta,Home Office,North,Furniture,Furnishings,12,0.0,8464.25,1015.71
1503,ORD-2503,2024-08-26,2024-08-31,Standard Class,CUST-1302,Aarav Malhotra,Corporate,West,Office Supplies,Binders,5,0.1,320.8,57.74
1504,ORD-2504,2023-03-08,2023-03-15,Standard Class,CUST-1303,Krishna Sharma,Corporate,West,Office Supplies,Paper,5,0.0,389.18,85.62
1505,ORD-2505,2023-01-26,2023-02-02,Standard Class,CUST-1304,Aditya Reddy,Corporate,West,Furniture,Tables,10,0.0,3285.42,394.25
1506,ORD-2506,2023-08-14,2023-08-18,Second Class,CUST-1305,Reyansh Joshi,Home Office,West,Technology,Phones,12,0.3,7396.59,221.9
1507,ORD-2507,2023-05-23,2023-05-30,Standard Class,CUST-1306,Krishna Iyer,Consumer,East,Furniture,Bookcases,7,0.15,4555.33,273.32
1508,ORD-2508,2023-04-11,2023-04-15,Standard Class,CUST-1307,Reyansh Nair,Corporate,South,Technology,Accessories,4,0.0,4055.85,608.38
1509,ORD-2509,2024-10-17,2024-10-24,Standard Class,CUST-1308,Kiara Kumar,Consumer,West,Furniture,Tables,12,0.0,6026.41,723.17
1510,ORD-2510,2023-11-29,2023-12-05,Standard Class,CUST-1309,Rohan Mehta,Home Office,East,Office Supplies,Labels,10,0.0,415.69,91.45
1511,ORD-2511,2024-05-06,2024-05-10,Standard Class,CUST-1310,Reyansh Desai,Consumer,South,Technology,Copiers,9,0.0,771.51,115.73
1512,ORD-2512,2024-02-01,2024-02-05,Standard Class,CUST-1311,Diya Rao,Home Office,East,Furniture,Chairs,7,0.0,2574.27,308.91
1513,ORD-2513,2023-02-10,2023-02-17,Standard Class,CUST-1312,Ishaan Mehta,Corporate,East,Technology,Phones,12,0.2,7878.5,551.49
1514,ORD-2514,2024-10-19,2024-10-20,First Class,CUST-1313,Ananya Joshi,Consumer,North,Furniture,Chairs,1,0.0,132.32,15.88
1515,ORD-2515,2024-09-07,2024-09-14,Standard Class,CUST-1314,Vihaan Joshi,Consumer,West,Furniture,Tables,9,0.15,798.09,47.89
1516,ORD-2516,2024-03-09,2024-03-11,First Class,CUST-1315,Rohan Sharma,Consumer,East,Office Supplies,Storage,12,0.0,742.85,163.43
1517,ORD-2517,2024-11-10,2024-11-13,Second Class,CUST-1316,Navya Desai,Consumer,South,Office Supplies,Art,8,0.3,339.37,33.94
1518,ORD-2518,2023-03-09,2023-03-11,First Class,CUST-1317,Reyansh Joshi,Consumer,East,Technology,Copiers,12,0.1,13857.37,1524.31
1519,ORD-2519,2024-11-01,2024-11-08,Standard Class,CUST-1318,Saanvi Rao,Home Office,South,Furniture,Furnishings,5,0.15,2408.6,144.52
1520,ORD-2520,2024-06-21,2024-06-25,Second Class,CUST-1319,Aadhya Malhotra,Consumer,West,Technology,Machines,10,0.0,9908.0,1486.2
1521,ORD-2521,2024-07-02,2024-07-06,Standard Class,CUST-1320,Vivaan Mehta,Consumer,North,Technology,Machines,3,0.2,816.44,57.15
1522,ORD-2522,2023-10-15,2023-10-19,Second Class,CUST-1321,Kiara Singh,Corporate,West,Office Supplies,Paper,12,0.0,255.79,56.27
1523,ORD-2523,2023-09-05,2023-09-09,Standard Class,CUST-1322,Diya Sharma,Corporate,North,Office Supplies,Storage,11,0.3,852.63,85.26
1524,ORD-2524,2024-07-29,2024-08-04,Standard Class,CUST-1323,Ishaan Malhotra,Consumer,North,Furniture,Chairs,11,0.15,6755.4,405.32
1525,ORD-2525,2023-04-13,2023-04-15,First Class,CUST-1324,Saanvi Reddy,Consumer,North,Office Supplies,Binders,3,0.0,296.9,65.32
1526,ORD-2526,2023-04-24,2023-04-28,Second Class,CUST-1325,Diya Reddy,Consumer,East,Office Supplies,Labels,5,0.0,71.14,15.65
1527,ORD-2527,2024-08-21,2024-08-25,Standard Class,CUST-1326,Krishna Chopra,Consumer,North,Office Supplies,Storage,8,0.1,863.2,155.38
1528,ORD-2528,2023-07-24,2023-07-26,Second Class,CUST-1327,Myra Reddy,Home Office,North,Furniture,Tables,7,0.15,4476.92,268.62
1529,ORD-2529,2024-03-10,2024-03-14,Standard Class,CUST-1328,Ira Desai,Consumer,North,Furniture,Furnishings,1,0.0,427.6,51.31
1530,ORD-2530,2023-03-17,2023-03-24,Standard Class,CUST-1329,Ira Rao,Consumer,South,Furniture,Bookcases,10,0.15,4991.59,299.5
1531,ORD-2531,2024-11-23,2024-11-27,Standard Class,CUST-1330,Anika Desai,Consumer,West,Technology,Accessories,9,0.2,6582.04,460.74
1532,ORD-2532,2024-10-27,2024-11-02,Standard Class,CUST-1331,Arjun Kumar,Consumer,North,Office Supplies,Paper,3,0.0,96.95,21.33
1533,ORD-2533,2024-01-23,2024-01-29,Standard Class,CUST-1332,Rohan Joshi,Consumer,East,Furniture,Bookcases,5,0.0,1195.74,143.49
1534,ORD-2534,2024-09-21,2024-09-23,First Class,CUST-1333,Riya Iyer,Corporate,West,Furniture,Chairs,8,0.0,1418.69,170.24
1535,ORD-2535,2024-09-11,2024-09-18,Standard Class,CUST-1334,Sai Kumar,Home Office,West,Technology,Phones,2,0.15,1797.04,161.73
1536,ORD-2536,2023-06-10,2023-06-17,Standard Class,CUST-1335,Kiara Nair,Corporate,East,Office Supplies,Binders,8,0.1,62.81,11.31
1537,ORD-2537,2024-03-28,2024-04-02,Standard Class,CUST-1336,Reyansh Sharma,Home Office,South,Office Supplies,Labels,5,0.0,54.39,11.97
1538,ORD-2538,2024-06-17,2024-06-21,Standard Class,CUST-1337,Diya Desai,Corporate,South,Office Supplies,Paper,1,0.15,39.5,6.32
1539,ORD-2539,2023-10-06,2023-10-08,Second Class,CUST-1338,Diya Patel,Consumer,West,Technology,Machines,11,0.15,2752.14,247.69
1540,ORD-2540,2024-11-11,2024-11-16,Standard Class,CUST-1339,Saanvi Sharma,Consumer,North,Furniture,Bookcases,2,0.0,1054.61,126.55
1541,ORD-2541,2023-06-27,2023-07-01,Second Class,CUST-1340,Anika Verma,Home Office,East,Furniture,Chairs,12,0.0,8632.59,1035.91
1542,ORD-2542,2024-09-06,2024-09-10,Standard Class,CUST-1341,Sai Sharma,Corporate,West,Office Supplies,Storage,1,0.15,18.99,3.04
1543,ORD-2543,2024-04-12,2024-04-16,Second Class,CUST-1342,Ira Reddy,Corporate,North,Office Supplies,Binders,2,0.0,115.52,25.41
1544,ORD-2544,2024-09-29,2024-10-06,Standard Class,CUST-1343,Ira Nair,Consumer,East,Office Supplies,Storage,6,0.1,579.73,104.35
1545,ORD-2545,2024-03-25,2024-03-26,First Class,CUST-1344,Krishna Mehta,Corporate,East,Furniture,Furnishings,6,0.2,2304.78,92.19
1546,ORD-2546,2023-01-26,2023-01-28,First Class,CUST-1345,Myra Chopra,Corporate,South,Office Supplies,Paper,5,0.0,51.76,11.39
1547,ORD-2547,2023-03-12,2023-03-16,Standard Class,CUST-1346,Reyansh Sharma,Consumer,West,Technology,Accessories,5,0.0,6090.14,913.52
1548,ORD-2548,2023-04-15,2023-04-19,Second Class,CUST-1347,Reyansh Desai,Home Office,South,Furniture,Furnishings,7,0.0,2063.49,247.62
1549,ORD-2549,2023-01-23,2023-01-27,Standard Class,CUST-1348,Krishna Iyer,Consumer,East,Technology,Accessories,11,0.0,6954.95,1043.24
1550,ORD-2550,2024-12-24,2024-12-29,Standard Class,CUST-1349,Ananya Mehta,Consumer,East,Office Supplies,Paper,4,0.0,40.09,8.82
1551,ORD-2551,2023-03-25,2023-03-29,Standard Class,CUST-1350,Aarav Verma,Consumer,North,Office Supplies,Storage,9,0.3,696.97,69.7
1552,ORD-2552,2024-11-24,2024-11-29,Standard Class,CUST-1351,Rohan Mehta,Home Office,East,Technology,Machines,10,0.3,4620.98,138.63
1553,ORD-2553,2023-05-08,2023-05-15,Standard Class,CUST-1352,Vihaan Kumar,Home Office,East,Office Supplies,Storage,10,0.3,152.25,15.22
1554,ORD-2554,2024-12-02,2024-12-07,Standard Class,CUST-1353,Vihaan Gupta,Consumer,West,Office Supplies,Paper,10,0.0,1148.35,252.64
1555,ORD-2555,2023-04-16,2023-04-20,Standard Class,CUST-1354,Aditya Mehta,Home Office,South,Office Supplies,Art,4,0.1,327.16,58.89
